Date,Equity
2013-03-08,1.0
2013-03-11,1.0
2013-03-12,1.0
2013-03-13,1.0
2013-03-14,1.0
2013-03-15,1.0
2013-03-18,1.0
2013-03-19,1.0
2013-03-20,1.0
2013-03-21,1.0
2013-03-22,1.0
2013-03-25,1.0
2013-03-26,1.0
2013-03-27,1.0
2013-03-28,1.0
2013-04-01,1.0
2013-04-02,1.0
2013-04-03,1.0
2013-04-04,1.0
2013-04-05,1.0
2013-04-08,1.0
2013-04-09,1.0
2013-04-10,1.0
2013-04-11,1.0
2013-04-12,1.0
2013-04-15,1.0
2013-04-16,1.0
2013-04-17,1.0
2013-04-18,1.0
2013-04-19,1.0
2013-04-22,1.0
2013-04-23,1.0
2013-04-24,1.0
2013-04-25,1.0
2013-04-26,1.0
2013-04-29,1.0
2013-04-30,1.0
2013-05-01,1.0
2013-05-02,1.0
2013-05-03,1.0
2013-05-06,1.0
2013-05-07,1.0
2013-05-08,1.0
2013-05-09,1.0
2013-05-10,1.0
2013-05-13,1.0
2013-05-14,1.0
2013-05-15,1.0
2013-05-16,1.0
2013-05-17,1.0
2013-05-20,1.0
2013-05-21,1.0
2013-05-22,1.0
2013-05-23,1.0
2013-05-24,1.0
2013-05-28,1.0
2013-05-29,1.0
2013-05-30,1.0
2013-05-31,1.0
2013-06-03,1.0
2013-06-04,1.0
2013-06-05,1.0
2013-06-06,1.0
2013-06-07,1.0
2013-06-10,1.0
2013-06-11,1.0
2013-06-12,1.0
2013-06-13,1.0
2013-06-14,1.0
2013-06-17,1.0
2013-06-18,1.0
2013-06-19,1.0
2013-06-20,1.0
2013-06-21,1.0
2013-06-24,1.0
2013-06-25,1.0
2013-06-26,1.0
2013-06-27,1.0
2013-06-28,1.0
2013-07-01,1.0
2013-07-02,1.0
2013-07-03,1.0
2013-07-05,1.0
2013-07-08,1.0
2013-07-09,1.0
2013-07-10,1.0
2013-07-11,1.0
2013-07-12,1.0
2013-07-15,1.0
2013-07-16,1.0
2013-07-17,1.0
2013-07-18,1.0
2013-07-19,1.0
2013-07-22,1.0
2013-07-23,1.0
2013-07-24,1.0
2013-07-25,1.0
2013-07-26,1.0
2013-07-29,1.0
2013-07-30,1.0
2013-07-31,1.0
2013-08-01,1.0
2013-08-02,1.0
2013-08-05,1.0
2013-08-06,1.0
2013-08-07,1.0
2013-08-08,1.0
2013-08-09,1.0
2013-08-12,1.0
2013-08-13,1.0037203537165864
2013-08-14,1.0026200186651202
2013-08-15,0.9944270256953219
2013-08-16,0.9948529738598249
2013-08-19,0.9883678427326613
2013-08-20,0.9862998411385545
2013-08-21,0.9776245987738162
2013-08-22,0.9870078803296539
2013-08-23,0.9933511032565573
2013-08-26,0.989800488979744
2013-08-27,0.9812450473679425
2013-08-28,0.9833340766728565
2013-08-29,0.9820876866853542
2013-08-30,0.9764673895239947
2013-09-03,0.9869810506523952
2013-09-04,0.991585854629522
2013-09-05,0.99354221465396
2013-09-06,0.9993278355789791
2013-09-09,1.006819070165076
2013-09-10,1.0115043041050928
2013-09-11,1.014131017254453
2013-09-12,1.0130415412171263
2013-09-13,1.0150315196738244
2013-09-16,1.0194275772292487
2013-09-17,1.0196478403722335
2013-09-18,1.045226322851797
2013-09-19,1.0406097973945705
2013-09-20,1.0299443185751518
2013-09-23,1.027709432629933
2013-09-24,1.0244418056207556
2013-09-25,1.0208046541496476
2013-09-26,1.0243518890758083
2013-09-27,1.021020245268574
2013-09-30,1.0157533533977254
2013-10-01,1.0241166896263232
2013-10-02,1.0271430009433709
2013-10-03,1.0214320657381235
2013-10-04,1.0276341791208838
2013-10-07,1.019773501737944
2013-10-08,1.0131249949868661
2013-10-09,1.013989360554098
2013-10-10,1.0321441577525523
2013-10-11,1.0355038124308242
2013-10-14,1.0393016296481838
2013-10-15,1.0321371349395783
2013-10-16,1.0432134577886158
2013-10-17,1.0496893594329966
2013-10-18,1.053347210866852
2013-10-21,1.0508399598179468
2013-10-22,1.0560531084349933
2013-10-23,1.0492584050377953
2013-10-24,1.0508399896666545
2013-10-25,1.054039118668416
2013-10-28,1.0546276146256834
2013-10-29,1.0560031097068097
2013-10-30,1.051838044882418
2013-10-31,1.0478260369725303
2013-11-01,1.047463949694373
2013-11-04,1.0515785225788077
2013-11-05,1.0420795422208702
2013-11-06,1.0477223386495402
2013-11-07,1.0358238162130682
2013-11-08,1.040697188787612
2013-11-11,1.0407482379361814
2013-11-12,1.0383368153823047
2013-11-13,1.0435636644514337
2013-11-14,1.0515877231256903
2013-11-15,1.0610075004482062
2013-11-18,1.0623974352654098
2013-11-19,1.0591569380713766
2013-11-20,1.0519342241184981
2013-11-21,1.056508344485315
2013-11-22,1.0611124125453328
2013-11-25,1.056420482079646
2013-11-26,1.0577460655835595
2013-11-27,1.060767480385663
2013-11-29,1.0635219506732205
2013-12-02,1.054505724242154
2013-12-03,1.0502453804726124
2013-12-04,1.0479900967894746
2013-12-05,1.0432871577189657
2013-12-06,1.0569126073934887
2013-12-09,1.0584654779929
2013-12-10,1.0591283977094208
2013-12-11,1.0460072522238473
2013-12-12,1.0412881858596037
2013-12-13,1.0418708751514656
2013-12-16,1.0471509275954773
2013-12-17,1.0448608778659865
2013-12-18,1.058662917617161
2013-12-19,1.0569750285382964
2013-12-20,1.0611426047178742
2013-12-23,1.0659387724882416
2013-12-24,1.0685022611209878
2013-12-26,1.0697142177468022
2013-12-27,1.0751074729389416
2013-12-30,1.0764045771354134
2013-12-31,1.0806062739829203
2014-01-02,1.0714334827794205
2014-01-03,1.0719333991025901
2014-01-06,1.0714574007053836
2014-01-07,1.0754442309631496
2014-01-08,1.0743766877779837
2014-01-09,1.0750924968956943
2014-01-10,1.080812262168061
2014-01-13,1.0754744543853125
2014-01-14,1.0799510264022982
2014-01-15,1.0826146903414673
2014-01-16,1.0829124338254188
2014-01-17,1.0813226494169563
2014-01-21,1.0835490675601365
2014-01-22,1.0840822083525876
2014-01-23,1.0811520996918214
2014-01-24,1.0699234097368977
2014-01-27,1.0664339092392943
2014-01-28,1.0721453563807088
2014-01-29,1.0687426984632658
2014-01-30,1.0724037800429738
2014-01-31,1.06956399529291
2014-02-03,1.062231248933194
2014-02-04,1.0639538810059872
2014-02-05,1.0621929645697021
2014-02-06,1.0693520255474458
2014-02-07,1.0780591495504892
2014-02-10,1.079364153665612
2014-02-11,1.0839434683807152
2014-02-12,1.0840555492899433
2014-02-13,1.0879591041364258
2014-02-14,1.0952249279946884
2014-02-18,1.1017779511382644
2014-02-19,1.0968299472903202
2014-02-20,1.1005082375241653
2014-02-21,1.1011520311973084
2014-02-24,1.1056060208920242
2014-02-25,1.1060955764833598
2014-02-26,1.1041069904323206
2014-02-27,1.1064077463966275
2014-02-28,1.1073160961648354
2014-03-03,1.1083658656065802
2014-03-04,1.1102093237505333
2014-03-05,1.108368276610194
2014-03-06,1.1127870000348268
2014-03-07,1.108825058963372
2014-03-10,1.1060727436889746
2014-03-11,1.1037928064373719
2014-03-12,1.108203371597179
2014-03-13,1.1039736925377925
2014-03-14,1.104778641582034
2014-03-17,1.105833789485847
2014-03-18,1.1093158421863594
2014-03-19,1.0989485612905583
2014-03-20,1.099467855539117
2014-03-21,1.1015040614446276
2014-03-24,1.0997713640244124
2014-03-25,1.1045209798670568
2014-03-26,1.1048225137349585
2014-03-27,1.1094819648428618
2014-03-28,1.1129137197967092
2014-03-31,1.1170084649518757
2014-04-01,1.1207318774996087
2014-04-02,1.121271613063287
2014-04-03,1.1210839971611526
2014-04-04,1.1217679639648612
2014-04-07,1.120452797907451
2014-04-08,1.1260919106134855
2014-04-09,1.1317282164084403
2014-04-10,1.1244081026569734
2014-04-11,1.1218645619244436
2014-04-14,1.1252075084893387
2014-04-15,1.1239396741942107
2014-04-16,1.1303593665634302
2014-04-17,1.1306906038476559
2014-04-21,1.1313463663944223
2014-04-22,1.1314233674558822
2014-04-23,1.1298470728707606
2014-04-24,1.1314065556060058
2014-04-25,1.1256126052153175
2014-04-28,1.1277649848071079
2014-04-29,1.1309733849320212
2014-04-30,1.1323811754975137
2014-05-01,1.1346335413203765
2014-05-02,1.1363798564096337
2014-05-05,1.1355293472153047
2014-05-06,1.134805138620951
2014-05-07,1.1387350567809111
2014-05-08,1.1379249279100039
2014-05-09,1.1371439969461385
2014-05-12,1.1426898049661451
2014-05-13,1.1457369011484781
2014-05-14,1.1486019183378648
2014-05-15,1.1454727589715408
2014-05-16,1.1495795974403378
2014-05-19,1.1492289028690421
2014-05-20,1.1457429782007895
2014-05-21,1.1496544125560424
2014-05-22,1.1513290387045478
2014-05-23,1.1543001735829408
2014-05-27,1.1568806072703068
2014-05-28,1.1575881275125948
2014-05-29,1.1598459079504735
2014-05-30,1.1580256771503978
2014-06-02,1.157212105852524
2014-06-03,1.155741975007415
2014-06-04,1.1549866336851056
2014-06-05,1.1614167025753126
2014-06-06,1.1652326071160335
2014-06-09,1.165810463917947
2014-06-10,1.1649547287080626
2014-06-11,1.1629293487357344
2014-06-12,1.1640826471666506
2014-06-13,1.1650831631659169
2014-06-16,1.1642244893175755
2014-06-17,1.1627976550705739
2014-06-18,1.170396838544473
2014-06-19,1.176317897486358
2014-06-20,1.1778436465550284
2014-06-23,1.1763859330539344
2014-06-24,1.1757993100552606
2014-06-25,1.1780674906310264
2014-06-26,1.1781317162478209
2014-06-27,1.1794114589747975
2014-06-30,1.1799894233373653
2014-07-01,1.1826594617443227
2014-07-02,1.1816326612643584
2014-07-03,1.181956970678578
2014-07-07,1.1803380613827337
2014-07-08,1.1789672524916581
2014-07-09,1.1811335186109035
2014-07-10,1.1797673299164444
2014-07-11,1.1799684490806164
2014-07-14,1.1794161271869796
2014-07-15,1.175574494716404
2014-07-16,1.1796806934559279
2014-07-17,1.177765722637245
2014-07-18,1.1817379528213856
2014-07-21,1.1826456142760498
2014-07-22,1.185732679440219
2014-07-23,1.187044398327518
2014-07-24,1.1832570949498153
2014-07-25,1.1840772741787242
2014-07-28,1.1847872453513462
2014-07-29,1.18181829714627
2014-07-30,1.177222275293859
2014-07-31,1.16314793940816
2014-08-01,1.1645248638511438
2014-08-04,1.169906833824494
2014-08-05,1.1615353622584013
2014-08-06,1.162105068213869
2014-08-07,1.1629100141730941
2014-08-08,1.1679555800776795
2014-08-11,1.1722187196258405
2014-08-12,1.1710923779316968
2014-08-13,1.1770584789007075
2014-08-14,1.1802891193875131
2014-08-15,1.1808417026606437
2014-08-18,1.1845196821785653
2014-08-19,1.1863215333248418
2014-08-20,1.1853122697724754
2014-08-21,1.1870853415504643
2014-08-22,1.1850771760430463
2014-08-25,1.1894092722086926
2014-08-26,1.190778405217328
2014-08-27,1.1932001875060598
2014-08-28,1.1919903792169626
2014-08-29,1.1927575360197218
2014-09-02,1.1901179889657871
2014-09-03,1.1948503562267319
2014-09-04,1.1899541479472475
2014-09-05,1.1934094609818626
2014-09-08,1.1880585138872093
2014-09-09,1.182078793611376
2014-09-10,1.1806871103682204
2014-09-11,1.178008178013753
2014-09-12,1.1695730572630938
2014-09-15,1.1676380664358472
2014-09-16,1.1728935968273826
2014-09-17,1.1704330818862991
2014-09-18,1.1729634944113587
2014-09-19,1.173443977609745
2014-09-22,1.1675921567820369
2014-09-23,1.1645606494692227
2014-09-24,1.1679949669060015
2014-09-25,1.1599815685643997
2014-09-26,1.1645549130229014
2014-09-29,1.1622825108811472
2014-09-30,1.1599111026095146
2014-10-01,1.1614868857813276
2014-10-02,1.1599450377540088
2014-10-03,1.1654051110908057
2014-10-06,1.1690525967363785
2014-10-07,1.1663087712501525
2014-10-08,1.1782284875655784
2014-10-09,1.169419603381732
2014-10-10,1.1679240117918768
2014-10-13,1.1715308513193945
2014-10-14,1.178223550847233
2014-10-15,1.1803128088956714
2014-10-16,1.1780714033855402
2014-10-17,1.176452026619963
2014-10-20,1.1836863271694784
2014-10-21,1.190461361265348
2014-10-22,1.1872357511632143
2014-10-23,1.189387636803237
2014-10-24,1.1922856298702926
2014-10-27,1.1928446368892942
2014-10-28,1.1953921359851938
2014-10-29,1.1935222141866966
2014-10-30,1.1985909508644157
2014-10-31,1.2032334173846968
2014-11-03,1.204385519866388
2014-11-04,1.203792691982158
2014-11-05,1.2051016946119002
2014-11-06,1.2034740508633386
2014-11-07,1.2074652585651104
2014-11-10,1.2068313270510638
2014-11-11,1.2071272043514478
2014-11-12,1.205071719235814
2014-11-13,1.205909093429688
2014-11-14,1.205868463455748
2014-11-17,1.2057703776722497
2014-11-18,1.2095859923035623
2014-11-19,1.204630929157972
2014-11-20,1.207849968937956
2014-11-21,1.2199716124114408
2014-11-24,1.2221218451909166
2014-11-25,1.2249655587388206
2014-11-26,1.2308720107891413
2014-11-28,1.2332485752810678
2014-12-01,1.2281057621932312
2014-12-02,1.2278190572231167
2014-12-03,1.2296733285733983
2014-12-04,1.2323029186683154
2014-12-05,1.2290126223805817
2014-12-08,1.2314984674365952
2014-12-09,1.23345171536567
2014-12-10,1.2297093027752832
2014-12-11,1.2320416758543906
2014-12-12,1.2286716183687518
2014-12-15,1.2232022066519461
2014-12-16,1.2231356745123039
2014-12-17,1.2317951643039697
2014-12-18,1.2379984941165367
2014-12-19,1.2423933033872763
2014-12-22,1.2480018889644544
2014-12-23,1.2415328826325684
2014-12-24,1.2426713276058783
2014-12-26,1.2453746349340133
2014-12-29,1.2492450251264418
2014-12-30,1.248097373311133
2014-12-31,1.2421331490039884
2015-01-02,1.248290559550624
2015-01-05,1.2473505125863658
2015-01-06,1.2507371553999018
2015-01-07,1.2578726300179157
2015-01-08,1.26143431901024
2015-01-09,1.2617495674264643
2015-01-12,1.2621053908479976
2015-01-13,1.2612422747700354
2015-01-14,1.263149566263359
2015-01-15,1.2692865415799595
2015-01-16,1.2728599684513593
2015-01-20,1.277097331910145
2015-01-21,1.2761133384732362
2015-01-22,1.2842463024210677
2015-01-23,1.2848648059493089
2015-01-26,1.284626552824282
2015-01-27,1.2826252297767444
2015-01-28,1.2811247578251168
2015-01-29,1.2795200838370482
2015-01-30,1.2813492927129324
2015-02-02,1.2828648149965884
2015-02-03,1.28224458008997
2015-02-04,1.2819029938335733
2015-02-05,1.2850069910420208
2015-02-06,1.2730067441218496
2015-02-09,1.2698684381790957
2015-02-10,1.2721735010748554
2015-02-11,1.272149091117125
2015-02-12,1.2770257641706826
2015-02-13,1.2747461269943052
2015-02-17,1.2703650131088637
2015-02-18,1.2755155682943904
2015-02-19,1.2714357187219278
2015-02-20,1.2776960211302353
2015-02-23,1.2801614979591387
2015-02-24,1.2836481380983558
2015-02-25,1.2848566925268048
2015-02-26,1.2792746766611107
2015-02-27,1.2814085559162771
2015-03-02,1.2795968237746032
2015-03-03,1.275472442797523
2015-03-04,1.2718522916615456
2015-03-05,1.273514223021885
2015-03-06,1.2555898851972578
2015-03-09,1.2604875801617264
2015-03-10,1.2582713095415081
2015-03-11,1.2605724000701821
2015-03-12,1.2675723276735533
2015-03-13,1.2636543012745964
2015-03-16,1.2730891314321258
2015-03-17,1.2737989978591122
2015-03-18,1.2917133020454539
2015-03-19,1.284579221533611
2015-03-20,1.2985599998849373
2015-03-23,1.2995830470245526
2015-03-24,1.2987236725471232
2015-03-25,1.2891660538061
2015-03-26,1.2819243499411688
2015-03-27,1.285731373532122
2015-03-30,1.2911094966325505
2015-03-31,1.2845188689960458
2015-04-01,1.2885068702337217
2015-04-02,1.2919759067094547
2015-04-06,1.2996800252834602
2015-04-07,1.2977646737857258
2015-04-08,1.3040642276089394
2015-04-09,1.3026057093059336
2015-04-10,1.3048040818631663
2015-04-13,1.3010701524503274
2015-04-14,1.3058342967299406
2015-04-15,1.3090299143447843
2015-04-16,1.3107821877107226
2015-04-17,1.30234278746719
2015-04-20,1.3035658125389165
2015-04-21,1.3059403058476153
2015-04-22,1.3066910717736497
2015-04-23,1.3110387172729565
2015-04-24,1.315062967242138
2015-04-27,1.3159828557994517
2015-04-28,1.3140863712306199
2015-04-29,1.3035198455961756
2015-04-30,1.2946956369473164
2015-05-01,1.2986564179968854
2015-05-04,1.298832959148926
2015-05-05,1.289419952489837
2015-05-06,1.2841490166851897
2015-05-07,1.2862912858676026
2015-05-08,1.3008070054371061
2015-05-11,1.2906280803183177
2015-05-12,1.2892146939175282
2015-05-13,1.2918667091519245
2015-05-14,1.3050345086166724
2015-05-15,1.3106099952560717
2015-05-18,1.3081423596081247
2015-05-19,1.302656343278853
2015-05-20,1.3026568259565225
2015-05-21,1.3042028014494478
2015-05-22,1.3023356789168221
2015-05-26,1.2899298678933822
2015-05-27,1.2969490223922138
2015-05-28,1.2923135447561345
2015-05-29,1.2860745706210919
2015-06-01,1.2869447364569604
2015-06-02,1.288407026285414
2015-06-03,1.289991162115182
2015-06-04,1.2791140455420222
2015-06-05,1.2713911679986531
2015-06-08,1.267236622766281
2015-06-09,1.2640723647757113
2015-06-10,1.2809712872754682
2015-06-11,1.2846741815664031
2015-06-12,1.2759576009655984
2015-06-15,1.2690207405139853
2015-06-16,1.273208401762537
2015-06-17,1.2727375351224108
2015-06-18,1.2833311267481184
2015-06-19,1.279387981794446
2015-06-22,1.2929782327943071
2015-06-23,1.297576351767853
2015-06-24,1.288890483739146
2015-06-25,1.2858919829447302
2015-06-26,1.285935632082381
2015-06-29,1.2530004907817296
2015-06-30,1.2525712562196698
2015-07-01,1.2616998112014643
2015-07-02,1.2625532688119492
2015-07-06,1.2515753187552427
2015-07-07,1.2569832890872015
2015-07-08,1.2480485978997458
2015-07-09,1.2502993150553747
2015-07-10,1.274031509542515
2015-07-13,1.2817842679862679
2015-07-14,1.2879771754631737
2015-07-15,1.2858927170071492
2015-07-16,1.2947218885135061
2015-07-17,1.2936530808195312
2015-07-20,1.295704061053614
2015-07-21,1.2912532464601643
2015-07-22,1.2853091599258055
2015-07-23,1.2799430822097686
2015-07-24,1.2666083860262212
2015-07-27,1.2582038741778612
2015-07-28,1.2738503925201303
2015-07-29,1.2802886314099564
2015-07-30,1.2798421655300176
2015-07-31,1.2832072035114028
2015-08-03,1.2839351546008562
2015-08-04,1.2825075914413404
2015-08-05,1.2884041879258206
2015-08-06,1.2804313385536925
2015-08-07,1.2820564510187027
2015-08-10,1.2980846403168216
2015-08-11,1.2933788541013596
2015-08-12,1.290135858343725
2015-08-13,1.2886076687705512
2015-08-14,1.291877476281013
2015-08-17,1.2958635472060938
2015-08-18,1.2902731956855895
2015-08-19,1.2891232573979838
2015-08-20,1.2944979898111852
2015-08-21,1.297231932231424
2015-08-24,1.296832644775544
2015-08-25,1.287440718357945
2015-08-26,1.287440718357945
2015-08-27,1.287440718357945
2015-08-28,1.287440718357945
2015-08-31,1.287440718357945
2015-09-01,1.291254446974889
2015-09-02,1.291254446974889
2015-09-03,1.2931529836313804
2015-09-04,1.2961032994523893
2015-09-08,1.2961032994523893
2015-09-09,1.2961032994523893
2015-09-10,1.2961032994523893
2015-09-11,1.2961032994523893
2015-09-14,1.2964594007216184
2015-09-15,1.2964594007216184
2015-09-16,1.2964594007216184
2015-09-17,1.3045847837804612
2015-09-18,1.3069618482769403
2015-09-21,1.3069618482769403
2015-09-22,1.3097239097360895
2015-09-23,1.3091841547179481
2015-09-24,1.3102646244641083
2015-09-25,1.3102646244641083
2015-09-28,1.3135136641399539
2015-09-29,1.3157555705902286
2015-09-30,1.317284036158702
2015-10-01,1.3197347910531705
2015-10-02,1.3253929670467226
2015-10-05,1.3203352500863252
2015-10-06,1.3228524381959381
2015-10-07,1.3289681688456738
2015-10-08,1.3313852357225031
2015-10-09,1.330756283968525
2015-10-12,1.3357963508468258
2015-10-13,1.3362653246373752
2015-10-14,1.3484433832011182
2015-10-15,1.3481562791252266
2015-10-16,1.3500043818925584
2015-10-19,1.3532906180066053
2015-10-20,1.351316126926976
2015-10-21,1.3554785449647726
2015-10-22,1.3647433656750931
2015-10-23,1.3657837915188125
2015-10-26,1.366758319492141
2015-10-27,1.3668034773577062
2015-10-28,1.3699310964525289
2015-10-29,1.3671122241125564
2015-10-30,1.3635171617394302
2015-11-02,1.3747980778333508
2015-11-03,1.3726690434760804
2015-11-04,1.369419840874842
2015-11-05,1.3702197144809918
2015-11-06,1.3696017216205232
2015-11-09,1.3566305306019075
2015-11-10,1.359849046459559
2015-11-11,1.3545493784010993
2015-11-12,1.3545493784010993
2015-11-13,1.3545493784010993
2015-11-16,1.3753236547509167
2015-11-17,1.3739241663627135
2015-11-18,1.3958652176990172
2015-11-19,1.3945981799037879
2015-11-20,1.4042214629204655
2015-11-23,1.403800436131452
2015-11-24,1.4034538819934754
2015-11-25,1.4047280075748563
2015-11-27,1.4077960450955287
2015-11-30,1.4033927253278344
2015-12-01,1.4157266430813171
2015-12-02,1.406541679292517
2015-12-03,1.3867018630146142
2015-12-04,1.4135631641156357
2015-12-07,1.4130689905407658
2015-12-08,1.4099981602485472
2015-12-09,1.4046685209067271
2015-12-10,1.406384166152641
2015-12-11,1.4162098631600644
2015-12-14,1.3979013455981981
2015-12-15,1.401396178917715
2015-12-16,1.4241038663677033
2015-12-17,1.4286118405465726
2015-12-18,1.427995480993178
2015-12-21,1.4306209816162354
2015-12-22,1.4283362364491539
2015-12-23,1.4451162499415802
2015-12-24,1.445852362340893
2015-12-28,1.4472406441384176
2015-12-29,1.4630462178720582
2015-12-30,1.4542961673734704
2015-12-31,1.4416398738102403
2016-01-04,1.438161268339485
2016-01-05,1.4491358670764811
2016-01-06,1.4560145283569537
2016-01-07,1.4495866465617553
2016-01-08,1.4476116236020038
2016-01-11,1.4431611903281063
2016-01-12,1.4476918654030797
2016-01-13,1.4547490711386957
2016-01-14,1.4494352843418135
2016-01-15,1.4583761179498882
2016-01-19,1.455780330115292
2016-01-20,1.4618283899993612
2016-01-21,1.4575500883660302
2016-01-22,1.4558748019960281
2016-01-25,1.4582399717304082
2016-01-26,1.467055072569859
2016-01-27,1.4670279665292087
2016-01-28,1.4684902790320156
2016-01-29,1.481303922402928
2016-02-01,1.4795936664384213
2016-02-02,1.491933660686785
2016-02-03,1.4948447656567605
2016-02-04,1.5005812787721375
2016-02-05,1.5062469685909565
2016-02-08,1.5244791283040724
2016-02-09,1.5223975525260574
2016-02-10,1.529659238338181
2016-02-11,1.5498682032233204
2016-02-12,1.5418666774556835
2016-02-16,1.5181693211910556
2016-02-17,1.518568271518484
2016-02-18,1.5362430624337449
2016-02-19,1.5318036929988372
2016-02-22,1.521958326598796
2016-02-23,1.5294311845753887
2016-02-24,1.5299489191324167
2016-02-25,1.5362175540575043
2016-02-26,1.5298636441490556
2016-02-29,1.5339502938858602
2016-03-01,1.5317569778518303
2016-03-02,1.5367073481882565
2016-03-03,1.5477171159149723
2016-03-04,1.5494535766994098
2016-03-07,1.5533040952763562
2016-03-08,1.5507457452511506
2016-03-09,1.5466996711200633
2016-03-10,1.5538587794847856
2016-03-11,1.558956786216458
2016-03-14,1.556164039003397
2016-03-15,1.555112452992313
2016-03-16,1.5698383787018555
2016-03-17,1.5834025285692226
2016-03-18,1.5845681168010262
2016-03-21,1.5820341908217632
2016-03-22,1.581426745919071
2016-03-23,1.5698109622185337
2016-03-24,1.5681130657210867
2016-03-28,1.571208015438083
2016-03-29,1.58789103592535
2016-03-30,1.58705594532627
2016-03-31,1.5915928703055633
2016-04-01,1.5895565825954927
2016-04-04,1.5839107632708052
2016-04-05,1.5873307179596952
2016-04-06,1.5922391821497333
2016-04-07,1.5947495951029378
2016-04-08,1.5990266921974774
2016-04-11,1.6080027353601702
2016-04-12,1.6169694410655029
2016-04-13,1.6244975478191446
2016-04-14,1.619268547080054
2016-04-15,1.6226265040433658
2016-04-18,1.6276858431952714
2016-04-19,1.6435816670724182
2016-04-20,1.6382354851811287
2016-04-21,1.6306846470803502
2016-04-22,1.6287717355025628
2016-04-25,1.6259706612886455
2016-04-26,1.63078394296216
2016-04-27,1.6369968472874572
2016-04-28,1.6351448749928186
2016-04-29,1.6358401910460645
2016-05-02,1.636879175870679
2016-05-03,1.6281470938888434
2016-05-04,1.6270064195925507
2016-05-05,1.6293814911804736
2016-05-06,1.6334667089743182
2016-05-09,1.627463308659854
2016-05-10,1.6401018518137593
2016-05-11,1.6384872065330112
2016-05-12,1.6339197189881538
2016-05-13,1.6325161395480583
2016-05-16,1.6361702064459558
2016-05-17,1.6336582852195516
2016-05-18,1.6191020757495096
2016-05-19,1.6134217207321462
2016-05-20,1.617602156991552
2016-05-23,1.6161010472328121
2016-05-24,1.6211689773809757
2016-05-25,1.6292448716705734
2016-05-26,1.6314206890009557
2016-05-27,1.6308816752856823
2016-05-31,1.6283162098547697
2016-06-01,1.629523508896399
2016-06-02,1.633566309120919
2016-06-03,1.647296331033016
2016-06-06,1.6525219522321255
2016-06-07,1.6591086914159898
2016-06-08,1.6720602785157677
2016-06-09,1.6681780383484044
2016-06-10,1.6560389368266508
2016-06-13,1.650635827214453
2016-06-14,1.6476539189979182
2016-06-15,1.6551840300080862
2016-06-16,1.6525873622243785
2016-06-17,1.660418976876267
2016-06-20,1.6720283693381202
2016-06-21,1.6720662531314026
2016-06-22,1.6712431786560886
2016-06-23,1.687262601959259
2016-06-24,1.673022379764361
2016-06-27,1.6790288025499809
2016-06-28,1.6973629868479594
2016-06-29,1.7179603130869192
2016-06-30,1.72982212233929
2016-07-01,1.747285972394248
2016-07-05,1.7463976478838408
2016-07-06,1.7499602350735022
2016-07-07,1.7439759129241292
2016-07-08,1.7660484368229055
2016-07-11,1.7675264208825276
2016-07-12,1.7695176707902174
2016-07-13,1.77461636207955
2016-07-14,1.7765235870836238
2016-07-15,1.7699778407351863
2016-07-18,1.7744597159657782
2016-07-19,1.7703362292796256
2016-07-20,1.7691366998176368
2016-07-21,1.7724265770610426
2016-07-22,1.7752152991160133
2016-07-25,1.7688936210512693
2016-07-26,1.772238132030534
2016-07-27,1.7829937596511864
2016-07-28,1.7819585223645977
