Date,SPY,EFA,AGG,GLD
2011-03-08,0.3961137098918165,0.2961546843005439,0.0,0.30773160580763953
2011-03-09,0.19848540517025298,0.14975975322702229,0.49604097167948225,0.15571386992324246
2011-03-10,0.19904450460508727,0.14978800997101396,0.4954350762922372,0.15573240913166153
2011-03-11,0.19187846285215204,0.14593227626810396,0.5040590380398152,0.15813022283992872
2011-03-14,0.18710963378987858,0.143171271350804,0.5147403899120133,0.15497870494730412
2011-03-15,0.18619562583213345,0.14091224211375744,0.5162965625428693,0.1565955695112399
2011-03-16,0.1848936254241751,0.13748919697827522,0.5244548889925391,0.1531622886050106
2011-03-17,0.17635392892466675,0.1284917028282278,0.5410466031956572,0.1541077650514483
2011-03-18,0.17487155003929788,0.12066587277415297,0.5479746340460064,0.1564879431405426
2011-03-21,0.17547162233725652,0.11977042985009968,0.5498339090670333,0.1549240387456105
2011-03-22,0.17277239834366928,0.11707720968298266,0.553536576797503,0.1566138151758449
2011-03-23,0.17198554278628136,0.11665789792086317,0.5550399947546546,0.15631656453820084
2011-03-24,0.1712351282288757,0.116265377395158,0.557902587820012,0.1545969065559543
2011-03-25,0.38340110862986504,0.26044768071681607,0.0,0.35615121065331884
2011-03-28,0.38347915878269784,0.2596492803603176,0.0,0.35687156085698457
2011-03-29,0.3832234499607475,0.260026199375555,0.0,0.35675035066369765
2011-03-30,0.3800449519176237,0.25908124395399473,0.0,0.36087380412838166
2011-03-31,0.38173173918559283,0.25750245171330793,0.0,0.3607658091010993
2011-04-01,0.3734674617942145,0.25179719876207807,0.0,0.3747353394437076
2011-04-04,0.1519855561082752,0.10206101421533316,0.5939132066240007,0.15204022305239098
2011-04-05,0.37356296770656083,0.25277788069900825,0.0,0.37365915159443097
2011-04-06,0.3773130681323513,0.2552793848475943,0.0,0.36740754702005435
2011-04-07,0.3774265933074262,0.2547259556559113,0.0,0.36784745103666255
2011-04-08,0.376896929371938,0.2544926720767614,0.0,0.3686103985513005
2011-04-11,0.3768391742135363,0.2587055277958838,0.0,0.3644552979905798
2011-04-12,0.3755533864803843,0.2580446114367795,0.0,0.3664020020828363
2011-04-13,0.1522603645679884,0.10445222349047628,0.5933642066204309,0.14992320532110442
2011-04-14,0.3739824446485079,0.2569854208448125,0.0,0.36903213450667965
2011-04-15,0.15456665132482847,0.10503352067675281,0.5925908138972547,0.1478090141011641
2011-04-18,0.15285900143137293,0.10444780402388058,0.5897374443720796,0.15295575017266674
2011-04-19,0.1499634064562485,0.10172865659726811,0.5958634272894233,0.15244450965705994
2011-04-20,0.15024844302128085,0.1022676538864981,0.5938411424292992,0.15364276066292168
2011-04-21,0.14696215350635117,0.09867610197691462,0.6006518709450617,0.15370987357167257
2011-04-25,0.1446144160597765,0.0972030570558479,0.6059950171864016,0.1521875096979739
2011-04-26,0.14185814436918875,0.09535524813288193,0.5971266803362136,0.16565992716171565
2011-04-27,0.14654067438653495,0.09784034359934149,0.5834825379443493,0.17213644406977416
2011-04-28,0.1473149377912124,0.09780857853737587,0.5896005562255954,0.16527592744581626
2011-04-29,0.15031299800952475,0.09965985800143483,0.585732116214356,0.16429502777468455
2011-05-02,0.1508050330036511,0.09975308745582477,0.589457012523423,0.15998486701710107
2011-05-03,0.14800337136616654,0.09776647498083893,0.5997502324423291,0.15447992121066548
2011-05-04,0.14491773076946224,0.09546868965081624,0.6079112182611639,0.15170236131855752
2011-05-05,0.14589319888603952,0.0959251672202687,0.6107378207801399,0.1474438131135519
2011-05-06,0.145269085305795,0.09443813636106328,0.6266417066606564,0.13365107167248527
2011-05-09,0.14508662416258436,0.09449938647906385,0.6285756478787037,0.13183834147964815
2011-05-10,0.142513560848715,0.09297182850898647,0.6368635800950015,0.12765103054729687
2011-05-11,0.1405075994882941,0.09166783156375802,0.6409804438911612,0.12684412505678666
2011-05-12,0.13963608412255907,0.0903741498379097,0.6435683417091803,0.12642142433035097
2011-05-13,0.14027630200827848,0.09088618597423356,0.6412423778448905,0.12759513417259744
2011-05-16,0.14029165840724428,0.09070683552658743,0.6418173683526833,0.12718413771348497
2011-05-17,0.13956185746275254,0.09064735633194762,0.6424678772155951,0.1273229089897049
2011-05-18,0.1395705724461994,0.09063825392628581,0.6429027800941768,0.12688839353333795
2011-05-19,0.14289491698924678,0.09274869219681377,0.6398589150866832,0.12449747572725631
2011-05-20,0.14379526886347643,0.09267294858835545,0.6381420715000016,0.1253897110481665
2011-05-23,0.14294228168139192,0.09192005063337053,0.6400388618244047,0.12509880586083286
2011-05-24,0.14143551473070093,0.08946136618537853,0.6444523924860301,0.12465072659789032
2011-05-25,0.14146028579765368,0.08927312272029596,0.6454007390217222,0.12386585246032816
2011-05-26,0.14525070397115605,0.08892786777243532,0.6400042492073129,0.12581717904909573
2011-05-27,0.14473919185707948,0.08851612206974471,0.6412127187681279,0.12553196730504787
2011-05-31,0.1451695354230194,0.08568711696641229,0.6466688625934688,0.12247448501709937
2011-06-01,0.14307483965373707,0.08346678009908415,0.6511387049801226,0.12231967526705624
2011-06-02,0.13950868875875636,0.08479168038517423,0.6483541175669063,0.12734551328916313
2011-06-03,0.14553165480119062,0.08749011715531319,0.6354927631968841,0.13148546484661217
2011-06-06,0.1432283935122276,0.08723723099213848,0.6386052958823405,0.13092907961329342
2011-06-07,0.14413354038968126,0.08702365421110878,0.6386618389621196,0.13018096643709043
2011-06-08,0.14571981483899138,0.08701286249068046,0.6365848156669413,0.13068250700338693
2011-06-09,0.14602660410410617,0.08768870755697028,0.6359684501796974,0.13031623815922608
2011-06-10,0.14715185718522242,0.0892046915438631,0.6273543152264229,0.13628913604449158
2011-06-13,0.14854661155151774,0.0902210408096622,0.6285870370271163,0.1326453106117039
2011-06-14,0.1518778949446882,0.09573969106356855,0.6222438148234123,0.13013859916833087
2011-06-15,0.16725261060717397,0.0,0.6849992843664034,0.1477481050264226
2011-06-16,0.16477318912097455,0.0,0.6877124140773299,0.1475143968016955
2011-06-17,0.14940159235735803,0.09371105771262801,0.623241451749096,0.13364589818091804
2011-06-20,0.149235329706811,0.09306460111281763,0.623565743087575,0.13413432609279638
2011-06-21,0.14837929198426975,0.09258047887135545,0.6256699946066507,0.1333702345377241
2011-06-22,0.14476274516089682,0.09094444783907982,0.6306538529107865,0.13363895408923693
2011-06-23,0.14428682864756345,0.090529478206066,0.6306577199678266,0.13452597317854403
2011-06-24,0.16183326484077235,0.0,0.694444925238286,0.14372180992094158
2011-06-27,0.14639756700293052,0.09233078266038354,0.633255953355572,0.12801569698111384
2011-06-28,0.14536280307585756,0.0925723020220008,0.6327064936944813,0.1293584012076603
2011-06-29,0.14710822801220735,0.09550028595133711,0.6231632598076251,0.13422822622883052
2011-06-30,0.14825444361037995,0.09556022848102128,0.6197573177926277,0.13642801011597103
2011-07-01,0.1452527593306366,0.09375881966078828,0.6232383672885238,0.13775005372005136
2011-07-05,0.13968785874210696,0.09232613828368885,0.632858870769026,0.13512713220517808
2011-07-06,0.14279696009185494,0.09424741190933325,0.629927267174756,0.13302836082405578
2011-07-07,0.14171894627336468,0.09350627392332027,0.6330879353018611,0.13168684450145401
2011-07-08,0.1426083423929176,0.09478080912640856,0.6277600427415448,0.13485080573912897
2011-07-11,0.14493304725450043,0.0959064643192975,0.6218483378217662,0.13731215060443586
2011-07-12,0.15628465796674265,0.0,0.6906468174406879,0.15306852459256948
2011-07-13,0.14082850800453897,0.0927478598017439,0.6265408695939356,0.13988276259978147
2011-07-14,0.13950637053682305,0.09082507681176424,0.6312129565308494,0.13845559612056335
2011-07-15,0.14178963220879312,0.09300795220785198,0.6253822274506018,0.1398201881327531
2011-07-18,0.15598429685308898,0.0,0.6903476899065687,0.15366801324034232
2011-07-19,0.1430133994793092,0.09494918581063455,0.6238767445305589,0.13816067017949737
2011-07-20,0.14074155207557681,0.09508002247392558,0.6270361614271903,0.1371422640233074
2011-07-21,0.14175658182818765,0.09501528971954512,0.625990920239258,0.13723720821300925
2011-07-22,0.13914851778332937,0.09264385232010376,0.6325238157253824,0.1356838141711845
2011-07-25,0.13937245361973077,0.09310216817320978,0.6281159524934896,0.13940942571356982
2011-07-26,0.14038103510362157,0.09406629573548884,0.6254213558677025,0.14013131329318687
2011-07-27,0.14045888536516632,0.0940570614578552,0.6210227506701799,0.14446130250679862
2011-07-28,0.1360756418595075,0.09277258020039131,0.6223588306561538,0.14879294728394726
2011-07-29,0.13653753561515,0.09326919613789755,0.6206140155431513,0.14957925270380104
2011-08-01,0.15579138963948744,0.0,0.6690219740034932,0.1751866363570193
2011-08-02,0.0,0.0,0.7705026999340439,0.2294973000659561
2011-08-03,0.0,0.0,0.7761727285306869,0.22382727146931328
2011-08-04,0.0,0.0,0.772142715425062,0.227857284574938
2011-08-05,0.0,0.0,0.7677765336311089,0.2322234663688911
2011-08-08,0.0,0.0,0.7518720648903281,0.248127935109672
2011-08-09,0.0,0.0,0.7765423780846241,0.22345762191537594
2011-08-10,0.0,0.0,0.7690016611806746,0.23099833881932538
2011-08-11,0.0,0.0,0.776649137664917,0.22335086233508294
2011-08-12,0.0,0.0,0.7565525840293902,0.24344741597060982
2011-08-15,0.0,0.0,0.7554625586105742,0.24453744138942576
2011-08-16,0.0,0.0,0.7564734895854046,0.24352651041459547
2011-08-17,0.0,0.0,0.7560418508673125,0.24395814913268754
2011-08-18,0.0,0.0,0.7558740705802106,0.24412592941978944
2011-08-19,0.0,0.0,0.7596026677598539,0.2403973322401462
2011-08-22,0.0,0.0,0.7608444654202344,0.23915553457976557
2011-08-23,0.0,0.0,0.7671910161438736,0.23280898385612636
2011-08-24,0.0,0.0,0.7849533377803312,0.21504666221966878
2011-08-25,0.0,0.0,0.7924868791236579,0.20751312087634208
2011-08-26,0.0,0.0,0.7941305284490547,0.20586947155094518
2011-08-29,0.0,0.0,0.8020888436289174,0.1979111563710826
2011-08-30,0.0,0.0,0.8057809929480414,0.19421900705195855
2011-08-31,0.0,0.0,0.8100165423952554,0.18998345760474458
2011-09-01,0.0,0.0,0.810797053338809,0.18920294666119097
2011-09-02,0.0,0.0,0.8095799133482413,0.1904200866517587
2011-09-06,0.0,0.0,0.8139024947939874,0.18609750520601268
2011-09-07,0.0,0.0,0.8126839012594018,0.18731609874059818
2011-09-08,0.0,0.0,0.8183596060815643,0.18164039391843567
2011-09-09,0.0,0.0,0.8224919477829851,0.17750805221701485
2011-09-12,0.0,0.0,0.8233231429888466,0.17667685701115343
2011-09-13,0.0,0.0,0.8257991455310754,0.17420085446892458
2011-09-14,0.0,0.0,0.8260378124692204,0.1739621875307796
2011-09-15,0.0,0.0,0.8269003627493976,0.17309963725060232
2011-09-16,0.0,0.0,0.8272737020365997,0.17272629796340025
2011-09-19,0.0,0.0,0.8275242621653977,0.17247573783460235
2011-09-20,0.0,0.0,0.8276623504838848,0.17233764951611522
2011-09-21,0.0,0.0,0.826883243245495,0.17311675675450502
2011-09-22,0.0,0.0,0.8283011374053421,0.17169886259465791
2011-09-23,0.0,0.0,0.8339383959371615,0.1660616040628386
2011-09-26,0.0,0.0,0.8441688961631487,0.15583110383685128
2011-09-27,0.0,0.0,0.8438801855067858,0.15611981449321424
2011-09-28,0.0,0.0,0.8442843459928042,0.15571565400719584
2011-09-29,0.0,0.0,0.8469561603172925,0.15304383968270752
2011-09-30,0.0,0.0,0.8469182886292672,0.15308171137073281
2011-10-03,0.0,0.0,0.8470669515282545,0.15293304847174538
2011-10-04,0.0,0.0,0.8487393145972758,0.1512606854027241
2011-10-05,0.0,0.0,0.8491587357327902,0.15084126426720973
2011-10-06,0.0,0.0,0.8479364761780755,0.15206352382192437
2011-10-07,0.0,0.0,0.8476482326194829,0.15235176738051723
2011-10-10,0.0,0.0,0.8481393525528885,0.15186064744711147
2011-10-11,0.0,0.0,0.8495392410145416,0.1504607589854584
2011-10-12,0.0,0.0,0.8494877427738858,0.15051225722611428
2011-10-13,0.0,0.0,0.8488866180312965,0.15111338196870341
2011-10-14,0.0,0.0,0.8491948484200791,0.15080515157992094
2011-10-17,0.0,0.0,0.8490491657041245,0.15095083429587544
2011-10-18,0.0,0.0,0.8480719022093772,0.1519280977906228
2011-10-19,0.0,0.0,0.8488307995547532,0.1511692004452468
2011-10-20,0.0,0.0,0.849545916326455,0.15045408367354496
2011-10-21,0.0,0.0,0.8503682553316136,0.14963174466838633
2011-10-24,0.0,0.0,0.8509326809527502,0.1490673190472498
2011-10-25,0.0,0.0,0.8537635396051727,0.14623646039482738
2011-10-26,0.0,0.0,0.8540568281775084,0.14594317182249159
2011-10-27,0.11115456563586895,0.0,0.7586117645147482,0.1302336698493828
2011-10-28,0.11032993534124416,0.0,0.7583650370338499,0.13130502762490584
2011-10-31,0.0,0.0,0.8535030580339057,0.14649694196609422
2011-11-01,0.0,0.0,0.8564622837463458,0.14353771625365416
2011-11-02,0.0,0.0,0.8514276669743445,0.14857233302565556
2011-11-03,0.0,0.0,0.8545708508913269,0.1454291491086732
2011-11-04,0.0,0.0,0.8576689401992804,0.14233105980071956
2011-11-07,0.0,0.0,0.8758588446271105,0.12414115537288949
2011-11-08,0.10653998432449313,0.0,0.7859183563563467,0.10754165931916009
2011-11-09,0.0,0.0,0.8794599223038697,0.12054007769613032
2011-11-10,0.0,0.0,0.8794439942518065,0.12055600574819347
2011-11-11,0.10411106331742004,0.0,0.7876708046702421,0.1082181320123379
2011-11-14,0.0,0.0,0.8789971568465912,0.12100284315340892
2011-11-15,0.0,0.0,0.8785434956489382,0.12145650435106181
2011-11-16,0.0,0.0,0.8766307168564835,0.12336928314351647
2011-11-17,0.0,0.0,0.8737992321188771,0.12620076788112292
2011-11-18,0.0,0.0,0.8773987089967973,0.12260129100320268
2011-11-21,0.0,0.0,0.8778775253985144,0.1221224746014856
2011-11-22,0.0,0.0,0.8769801702304549,0.12301982976954508
2011-11-23,0.0,0.0,0.8764722091757463,0.12352779082425376
2011-11-25,0.0,0.0,0.8746507822146528,0.1253492177853473
2011-11-28,0.0,0.0,0.8745031971991359,0.12549680280086406
2011-11-29,0.0,0.0,0.8775680733254778,0.12243192667452221
2011-11-30,0.0,0.0,0.8757293077461898,0.12427069225381017
2011-12-01,0.0,0.0,0.8773031263937969,0.12269687360620306
2011-12-02,0.0,0.0,0.8748636715896166,0.12513632841038333
2011-12-05,0.09858924331754383,0.0,0.7849670480232674,0.11644370865918867
2011-12-06,0.10011574756037453,0.0,0.7843103910889151,0.11557386135071047
2011-12-07,0.09958653241160031,0.0,0.7837947246563745,0.11661874293202522
2011-12-08,0.0,0.0,0.8696627308203736,0.13033726917962646
2011-12-09,0.09944304614013111,0.0,0.7842401336578646,0.1163168202020044
2011-12-12,0.0,0.0,0.8715601118732016,0.12843988812679843
2011-12-13,0.0,0.0,0.8740179751028545,0.12598202489714552
2011-12-14,0.0,0.0,1.0,0.0
2011-12-15,0.0,0.0,1.0,0.0
2011-12-16,0.0,0.0,1.0,0.0
2011-12-19,0.0,0.0,1.0,0.0
2011-12-20,0.0,0.0,1.0,0.0
2011-12-21,0.0,0.0,1.0,0.0
2011-12-22,0.11124317159695664,0.0,0.8887568284030435,0.0
2011-12-23,0.11257852100791481,0.0,0.8874214789920853,0.0
2011-12-27,0.11281484790047518,0.0,0.887185152099525,0.0
2011-12-28,0.11310362974073118,0.0,0.8868963702592688,0.0
2011-12-29,0.1127933736040175,0.0,0.8872066263959826,0.0
2011-12-30,0.11271964886011544,0.0,0.8872803511398846,0.0
2012-01-03,0.11132981293395043,0.0,0.8886701870660495,0.0
2012-01-04,0.11183018691131376,0.0,0.8881698130886863,0.0
2012-01-05,0.1115594289168676,0.0,0.8884405710831325,0.0
2012-01-06,0.11411449770364923,0.0,0.8858855022963508,0.0
2012-01-09,0.11318699629090077,0.0,0.8868130037090991,0.0
2012-01-10,0.09976412051901155,0.0,0.7862335943637513,0.11400228511723726
2012-01-11,0.09975356383321338,0.0,0.7869504331293004,0.11329600303748634
2012-01-12,0.10164147160906306,0.0,0.7839013623620222,0.1144571660289148
2012-01-13,0.10095953473379919,0.0,0.7870190821352055,0.11202138313099518
2012-01-17,0.10227657156395367,0.0,0.7855751380890919,0.1121482903469544
2012-01-18,0.10255715594338884,0.0,0.7852257507203272,0.1122170933362839
2012-01-19,0.10250090282067804,0.0,0.7842841641011739,0.1132149330781482
2012-01-20,0.10410411380692287,0.0,0.7816280319358718,0.11426785425720526
2012-01-23,0.1052788749048319,0.0,0.7793695297544149,0.11535159534075327
2012-01-24,0.10217942511016477,0.0,0.7835814844376636,0.11423909045217168
2012-01-25,0.10087378359740978,0.0,0.7862240059534303,0.11290221044915992
2012-01-26,0.10227112338787457,0.0,0.7914240402690077,0.10630483634311758
2012-01-27,0.09990328669262738,0.0,0.7962400827906688,0.10385663051670388
2012-01-30,0.09809888571927282,0.0,0.8023308106904046,0.09957030359032246
2012-01-31,0.09807476191128049,0.0,0.8063814838342858,0.09554375425443362
2012-02-01,0.09965568413085626,0.0,0.8041521184844976,0.09619219738464618
2012-02-02,0.10014502855840207,0.0,0.8032234949706777,0.09663147647092023
2012-02-03,0.09357565422205819,0.06744353224746381,0.7491531685094782,0.08982764502099974
2012-02-06,0.09293153986381188,0.06708971048190553,0.74919532588418,0.09078342377010265
2012-02-07,0.0929446828399368,0.06680784977523131,0.7498357242621525,0.09041174312267926
2012-02-08,0.09951327030641913,0.07128577243286983,0.7408682976847826,0.08833265957592848
2012-02-09,0.09895263635319111,0.07085361263330152,0.7427655945355466,0.08742815647796083
2012-02-10,0.10080426149721283,0.0720994935560542,0.7385291284383909,0.08856711650834193
2012-02-13,0.10130332474174292,0.07215371794117979,0.7378044321388415,0.08873852517823588
2012-02-14,0.10060213999103887,0.07155711751418369,0.7396006888993405,0.08824005359543699
2012-02-15,0.10222227670334254,0.07213194037334193,0.7372567919597645,0.08838899096355103
2012-02-16,0.10351499970609856,0.07208783708489674,0.7336394831635298,0.09075768004547492
2012-02-17,0.1030581905013236,0.07180465189709141,0.7342630478785312,0.09087410972305378
2012-02-21,0.10610803314315628,0.07346760714611628,0.7267313266849897,0.09369303302573763
2012-02-22,0.10731421645345435,0.07416610614136405,0.7258425944913671,0.09267708291381457
2012-02-23,0.11310615257048531,0.07720744350714387,0.7167483827750158,0.09293802114735503
2012-02-24,0.11257641485292431,0.07683468168019049,0.7177593061299493,0.09282959733693594
2012-02-27,0.11786774116743044,0.08074949442194357,0.7081251922952547,0.0932575721153713
2012-02-28,0.12009673926018777,0.08214655567290136,0.7028015730335732,0.09495513203333776
2012-02-29,0.13488478094919246,0.08766531982243321,0.6855705426725052,0.09187935655586912
2012-03-01,0.13676243567414734,0.0886868206879163,0.6935128689142261,0.08103787472371028
2012-03-02,0.13690959094319283,0.08840985938721448,0.6942372661268436,0.08044328354274916
2012-03-05,0.1386752907696797,0.08875236332520017,0.6909889295727387,0.08158341633238153
2012-03-06,0.1386915541172145,0.08906426771610462,0.6903011941343306,0.08194298403235029
2012-03-07,0.1359655627947856,0.08544696319796964,0.6966455592759601,0.08194191473128472
2012-03-08,0.14329197674729155,0.08872447095956107,0.6858302418946433,0.0821533103985042
2012-03-09,0.1478357665808155,0.09013486925637601,0.6795693517557858,0.08246001240702264
2012-03-12,0.15170885585428134,0.09371008762505137,0.6706095758913047,0.08397148062936267
2012-03-13,0.16705493976937255,0.10253086079138218,0.7304141994392452,0.0
2012-03-14,0.16770607275221358,0.10432101251192819,0.7279729147358581,0.0
2012-03-15,0.17639079890671996,0.10912287844250772,0.7144863226507723,0.0
2012-03-16,0.1724908363681382,0.10682182640344925,0.7206873372284126,0.0
2012-03-19,0.1760014111015656,0.10678892126544726,0.717209667632987,0.0
2012-03-20,0.19974526429138142,0.11220821464482032,0.6880465210637983,0.0
2012-03-21,0.19761317319134425,0.11057092062142776,0.691815906187228,0.0
2012-03-22,0.19997711053223488,0.11092297780804097,0.6890999116597241,0.0
2012-03-23,0.19871814152928688,0.11061730806009326,0.6906645504106199,0.0
2012-03-26,0.18119575172356944,0.10096563643750775,0.626801440867436,0.0910371709714867
2012-03-27,0.20097549403404516,0.11219422598367666,0.6868302799822781,0.0
2012-03-28,0.2005567509319937,0.11245409523638979,0.6869891538316165,0.0
2012-03-29,0.20005954533820244,0.11165236443874553,0.6882880902230519,0.0
2012-03-30,0.20744780816724295,0.1158221405221066,0.6767300513106504,0.0
2012-04-02,0.20742835038128843,0.1159126773615946,0.676658972257117,0.0
2012-04-03,0.20525058747951788,0.11713314323644036,0.6776162692840417,0.0
2012-04-04,0.21133094715147158,0.11978947942728134,0.668879573421247,0.0
2012-04-05,0.20843261500094531,0.11683932237464541,0.6747280626244093,0.0
2012-04-09,0.2116654324381261,0.11859452743293264,0.6697400401289413,0.0
2012-04-10,0.23641527853664898,0.0,0.763584721463351,0.0
2012-04-11,0.19797128166667496,0.1184348478283593,0.6835938705049658,0.0
2012-04-12,0.19616889719984587,0.11730065218797436,0.6865304506121798,0.0
2012-04-13,0.19286285214940305,0.11679937331285277,0.6903377745377441,0.0
2012-04-16,0.19338216932898705,0.11746563936527417,0.6891521913057388,0.0
2012-04-17,0.19279334895432268,0.11748023046218894,0.6897264205834884,0.0
2012-04-18,0.1859289713830013,0.11535860948595292,0.6987124191310458,0.0
2012-04-19,0.18582692970700052,0.11525745789449877,0.6989156123985008,0.0
2012-04-20,0.1847424911261822,0.11549145717425223,0.6997660516995655,0.0
2012-04-23,0.18563635935220424,0.11508195216466498,0.6992816884831307,0.0
2012-04-24,0.18411462066362286,0.11215092152782631,0.7037344578085509,0.0
2012-04-25,0.1840679626832653,0.11185944993798405,0.7040725873787507,0.0
2012-04-26,0.1782190916341413,0.11066482060766872,0.71111608775819,0.0
2012-04-27,0.1773265079604325,0.11060897217241078,0.7120645198671568,0.0
2012-04-30,0.17732347467008683,0.11108651396611552,0.7115900113637976,0.0
2012-05-01,0.17691039369450637,0.11097986899166652,0.7121097373138272,0.0
2012-05-02,0.17999109019729026,0.11189256262160212,0.7081163471811075,0.0
2012-05-03,0.17987907324724448,0.1117816116722882,0.7083393150804673,0.0
2012-05-04,0.17826302302196864,0.11172072227672795,0.7100162547013035,0.0
2012-05-07,0.1724366577605529,0.11122855093319753,0.7163347913062496,0.0
2012-05-08,0.17149988507755742,0.1102694607688819,0.7182306541535606,0.0
2012-05-09,0.19325352959000522,0.0,0.8067464704099948,0.0
2012-05-10,0.19355327126300437,0.0,0.8064467287369956,0.0
2012-05-11,0.19387716853623843,0.0,0.8061228314637616,0.0
2012-05-14,0.1942179778083002,0.0,0.8057820221916998,0.0
2012-05-15,0.19586311744423435,0.0,0.8041368825557657,0.0
2012-05-16,0.19468652403157446,0.0,0.8053134759684255,0.0
2012-05-17,0.19322385309936838,0.0,0.8067761469006316,0.0
2012-05-18,0.18611688184867264,0.0,0.8138831181513273,0.0
2012-05-21,0.18526215154978407,0.0,0.8147378484502159,0.0
2012-05-22,0.17914625835206544,0.0,0.8208537416479346,0.0
2012-05-23,0.1780712062415777,0.0,0.8219287937584223,0.0
2012-05-24,0.1784728951411737,0.0,0.8215271048588263,0.0
2012-05-25,0.17843290107049883,0.0,0.8215670989295011,0.0
2012-05-29,0.1778057121566982,0.0,0.8221942878433017,0.0
2012-05-30,0.1735457222276074,0.0,0.8264542777723926,0.0
2012-05-31,0.1732667927476908,0.0,0.8267332072523093,0.0
2012-06-01,0.17850101009700878,0.0,0.8214989899029913,0.0
2012-06-04,0.17063870910282822,0.0,0.8293612908971717,0.0
2012-06-05,0.1726390308473256,0.0,0.8273609691526744,0.0
2012-06-06,0.1737569769940042,0.0,0.8262430230059958,0.0
2012-06-07,0.16906585495327417,0.0,0.8309341450467258,0.0
2012-06-08,0.17029316415032625,0.0,0.8297068358496739,0.0
2012-06-11,0.1567624223480647,0.0,0.8432375776519352,0.0
2012-06-12,0.1553003184197285,0.0,0.8446996815802714,0.0
2012-06-13,0.15383442753236293,0.0,0.846165572467637,0.0
2012-06-14,0.15049445568107583,0.0,0.8495055443189242,0.0
2012-06-15,0.14897989974239678,0.0,0.8510201002576032,0.0
2012-06-18,0.1474653701933344,0.0,0.8525346298066656,0.0
2012-06-19,0.1480070269728157,0.0,0.8519929730271844,0.0
2012-06-20,0.14641864698528909,0.0,0.8535813530147108,0.0
2012-06-21,0.1499071321541235,0.0,0.8500928678458765,0.0
2012-06-22,0.14460194057803186,0.0,0.8553980594219681,0.0
2012-06-25,0.14508294889169038,0.0,0.8549170511083096,0.0
2012-06-26,0.1434328411643403,0.0,0.8565671588356597,0.0
2012-06-27,0.14275463719285936,0.0,0.8572453628071406,0.0
2012-06-28,0.1424212520275398,0.0,0.8575787479724601,0.0
2012-06-29,0.121648702962156,0.09332494285388244,0.7850263541839615,0.0
2012-07-02,0.11732059182263395,0.09012592980678619,0.7925534783705799,0.0
2012-07-03,0.1168181480894302,0.08973099444462518,0.7934508574659447,0.0
2012-07-05,0.1225698984852102,0.0,0.8774301015147898,0.0
2012-07-06,0.127187869997128,0.0,0.8728121300028719,0.0
2012-07-09,0.12697761668598742,0.0,0.8730223833140126,0.0
2012-07-10,0.12893829369803067,0.0,0.8710617063019693,0.0
2012-07-11,0.12624194337286734,0.0,0.8737580566271327,0.0
2012-07-12,0.12631016332281078,0.0,0.8736898366771892,0.0
2012-07-13,0.12927839599599833,0.0,0.8707216040040017,0.0
2012-07-16,0.1261638916720312,0.0,0.8738361083279689,0.0
2012-07-17,0.1260612393956349,0.0,0.873938760604365,0.0
2012-07-18,0.12585396972326396,0.0,0.874146030276736,0.0
2012-07-19,0.11541100974929892,0.0910974136698836,0.7934915765808174,0.0
2012-07-20,0.12618821809234834,0.0,0.8738117819076517,0.0
2012-07-23,0.12764173250782337,0.0,0.8723582674921766,0.0
2012-07-24,0.12676545313685764,0.0,0.8732345468631424,0.0
2012-07-25,0.12642477500205734,0.0,0.8735752249979427,0.0
2012-07-26,0.12624251265189107,0.0,0.873757487348109,0.0
2012-07-27,0.1137825799329878,0.08421519438276719,0.802002225684245,0.0
2012-07-30,0.11518229502465396,0.08595208338934203,0.798865621586004,0.0
2012-07-31,0.12701828569229726,0.0,0.8729817143077028,0.0
2012-08-01,0.12889630819951786,0.0,0.8711036918004822,0.0
2012-08-02,0.12980810381975552,0.0,0.8701918961802444,0.0
2012-08-03,0.11809016903295681,0.08782624047567437,0.7940835904913689,0.0
2012-08-06,0.11820393848245332,0.08643969065628339,0.7953563708612633,0.0
2012-08-07,0.11815943046681018,0.08631462645606373,0.7955259430771261,0.0
2012-08-08,0.12083509967566365,0.08825407868035623,0.79091082164398,0.0
2012-08-09,0.12121737149558541,0.08902486756761913,0.7897577609367955,0.0
2012-08-10,0.12140001073224777,0.08954555013401963,0.7890544391337326,0.0
2012-08-13,0.12208928072038805,0.0903681023109785,0.7875426169686334,0.0
2012-08-14,0.124191353600135,0.09065333254454568,0.7851553138553193,0.0
2012-08-15,0.1269697607852546,0.09225082079298183,0.7807794184217636,0.0
2012-08-16,0.13258692630225682,0.09602246559994052,0.7713906080978027,0.0
2012-08-17,0.13086757901113522,0.09467279060199452,0.7744596303868702,0.0
2012-08-20,0.13081808662452518,0.09503963929679203,0.7741422740786827,0.0
2012-08-21,0.1305666116976829,0.0951288090412841,0.774304579261033,0.0
2012-08-22,0.1149023468276122,0.08375567913466514,0.682267711415957,0.1190742626217656
2012-08-23,0.11956917242810874,0.0867025839865019,0.6706161724189238,0.12311207116646554
2012-08-24,0.11866018734122936,0.087246125806951,0.6739570084119723,0.12013667843984736
2012-08-27,0.11690345156096377,0.08600422656353914,0.6785278760338463,0.11856444584165067
2012-08-28,0.1204008894443961,0.08591464884639645,0.6609287147339994,0.132755746975208
2012-08-29,0.11892809558861746,0.08500564629591226,0.6648837399799019,0.13118251813556842
2012-08-30,0.11842420377845984,0.08435257133021708,0.6677799112608699,0.1294433136304533
